date,currency,iv_atm,skew_25d,butterfly_25d,term_spread,iv_25d_put,iv_25d_call,spot,interpolated
2022-05-18,ETH,0.8086,0.2512,0.065,0.0165,0.9992,0.748,1951.4,False
2022-05-19,ETH,0.8092,0.2415,0.0602,0.0147,0.9902,0.7487,1947.61,True
2022-05-20,ETH,0.8099,0.2318,0.0555,0.0128,0.9813,0.7495,1943.81,True
2022-05-21,ETH,0.8105,0.2221,0.0507,0.011,0.9723,0.7502,1940.02,True
2022-05-22,ETH,0.8112,0.2124,0.046,0.0091,0.9633,0.7509,1936.23,True
2022-05-23,ETH,0.8118,0.2027,0.0412,0.0073,0.9543,0.7516,1932.44,True
2022-05-24,ETH,0.8125,0.193,0.0365,0.0054,0.9454,0.7524,1928.64,True
2022-05-25,ETH,0.8131,0.1833,0.0317,0.0036,0.9364,0.7531,1924.85,False
2022-05-26,ETH,0.8151,0.1871,0.0276,0.0063,0.9362,0.7491,1910.53,True
2022-05-27,ETH,0.8171,0.1908,0.0235,0.009,0.9359,0.7451,1896.21,True
2022-05-28,ETH,0.8191,0.1946,0.0194,0.0117,0.9357,0.7411,1881.89,True
2022-05-29,ETH,0.821,0.1983,0.0153,0.0144,0.9355,0.7372,1867.56,True
2022-05-30,ETH,0.823,0.2021,0.0112,0.0171,0.9353,0.7332,1853.24,True
2022-05-31,ETH,0.825,0.2058,0.0071,0.0198,0.935,0.7292,1838.92,True
2022-06-01,ETH,0.827,0.2096,0.003,0.0225,0.9348,0.7252,1824.6,False
2022-06-02,ETH,0.823,0.1979,0.0079,0.0245,0.9298,0.7319,1822.6,True
2022-06-03,ETH,0.8189,0.1861,0.0127,0.0266,0.9247,0.7386,1820.6,True
2022-06-04,ETH,0.8149,0.1744,0.0176,0.0286,0.9197,0.7453,1818.6,True
2022-06-05,ETH,0.8109,0.1627,0.0224,0.0306,0.9146,0.7519,1816.6,True
2022-06-06,ETH,0.8069,0.151,0.0273,0.0326,0.9096,0.7586,1814.6,True
2022-06-07,ETH,0.8028,0.1392,0.0321,0.0347,0.9045,0.7653,1812.6,True
2022-06-08,ETH,0.7988,0.1275,0.037,0.0367,0.8995,0.772,1810.6,False
2022-06-09,ETH,0.8877,0.1411,0.027,0.0706,0.9853,0.8442,1718.21,True
2022-06-10,ETH,0.9767,0.1546,0.0171,0.1045,1.071,0.9164,1625.83,True
2022-06-11,ETH,1.0656,0.1682,0.0071,0.1384,1.1568,0.9886,1533.44,True
2022-06-12,ETH,1.1545,0.1818,-0.0029,0.1722,1.2425,1.0607,1441.06,True
2022-06-13,ETH,1.2434,0.1954,-0.0129,0.2061,1.3283,1.1329,1348.67,True
2022-06-14,ETH,1.3324,0.2089,-0.0228,0.24,1.414,1.2051,1256.29,True
2022-06-15,ETH,1.4213,0.2225,-0.0328,0.2739,1.4998,1.2773,1163.9,False
2022-06-16,ETH,1.3679,0.2251,-0.025,0.2444,1.4555,1.2304,1153.28,True
2022-06-17,ETH,1.3145,0.2276,-0.0172,0.2149,1.4112,1.1835,1142.66,True
2022-06-18,ETH,1.2611,0.2302,-0.0094,0.1854,1.3669,1.1366,1132.04,True
2022-06-19,ETH,1.2077,0.2328,-0.0016,0.1558,1.3225,1.0898,1121.41,True
2022-06-20,ETH,1.1543,0.2354,0.0062,0.1263,1.2782,1.0429,1110.79,True
2022-06-21,ETH,1.1009,0.2379,0.014,0.0968,1.2339,0.996,1100.17,True
2022-06-22,ETH,1.0475,0.2405,0.0218,0.0673,1.1896,0.9491,1089.55,False
2022-06-23,ETH,1.0491,0.2373,0.0178,0.0624,1.1855,0.9483,1084.59,True
2022-06-24,ETH,1.0506,0.234,0.0137,0.0576,1.1814,0.9474,1079.64,True
2022-06-25,ETH,1.0522,0.2308,0.0097,0.0527,1.1773,0.9466,1074.68,True
2022-06-26,ETH,1.0538,0.2275,0.0057,0.0478,1.1733,0.9457,1069.72,True
2022-06-27,ETH,1.0554,0.2243,0.0017,0.0429,1.1692,0.9449,1064.76,True
2022-06-28,ETH,1.0569,0.221,-0.0024,0.0381,1.1651,0.944,1059.81,True
2022-06-29,ETH,1.0585,0.2178,-0.0064,0.0332,1.161,0.9432,1054.85,False
2022-06-30,ETH,1.0402,0.212,-0.0005,0.027,1.1458,0.9337,1072.17,True
2022-07-01,ETH,1.0219,0.2062,0.0055,0.0209,1.1305,0.9243,1089.49,True
2022-07-02,ETH,1.0036,0.2004,0.0114,0.0147,1.1153,0.9148,1106.81,True
2022-07-03,ETH,0.9853,0.1947,0.0174,0.0086,1.1,0.9054,1124.14,True
2022-07-04,ETH,0.967,0.1889,0.0233,0.0024,1.0848,0.8959,1141.46,True
2022-07-05,ETH,0.9487,0.1831,0.0293,-0.0037,1.0695,0.8865,1158.78,True
2022-07-06,ETH,0.9304,0.1773,0.0352,-0.0099,1.0543,0.877,1176.1,False
2022-07-07,ETH,0.9324,0.1732,0.0349,-0.006,1.0539,0.8807,1164.67,True
2022-07-08,ETH,0.9344,0.169,0.0345,-0.002,1.0534,0.8844,1153.24,True
2022-07-09,ETH,0.9364,0.1649,0.0342,0.0019,1.053,0.8881,1141.81,True
2022-07-10,ETH,0.9383,0.1607,0.0338,0.0058,1.0525,0.8918,1130.39,True
2022-07-11,ETH,0.9403,0.1566,0.0335,0.0097,1.0521,0.8955,1118.96,True
2022-07-12,ETH,0.9423,0.1524,0.0331,0.0137,1.0516,0.8992,1107.53,True
2022-07-13,ETH,0.9443,0.1483,0.0328,0.0176,1.0512,0.9029,1096.1,False
2022-07-14,ETH,0.9462,0.1363,0.0315,0.0213,1.0458,0.9094,1151.96,True
2022-07-15,ETH,0.948,0.1244,0.0301,0.025,1.0403,0.9159,1207.81,True
2022-07-16,ETH,0.9499,0.1124,0.0288,0.0287,1.0349,0.9224,1263.67,True
2022-07-17,ETH,0.9518,0.1005,0.0274,0.0323,1.0294,0.929,1319.53,True
2022-07-18,ETH,0.9537,0.0885,0.0261,0.036,1.024,0.9355,1375.39,True
2022-07-19,ETH,0.9555,0.0766,0.0247,0.0397,1.0185,0.942,1431.24,True
2022-07-20,ETH,0.9574,0.0646,0.0234,0.0434,1.0131,0.9485,1487.1,False
2022-07-21,ETH,0.9583,0.048,0.0263,0.035,1.0086,0.9606,1506.08,True
2022-07-22,ETH,0.9591,0.0313,0.0293,0.0266,1.004,0.9727,1525.06,True
2022-07-23,ETH,0.96,0.0147,0.0322,0.0182,0.9995,0.9848,1544.04,True
2022-07-24,ETH,0.9608,-0.002,0.0351,0.0097,0.995,0.997,1563.01,True
2022-07-25,ETH,0.9617,-0.0186,0.038,0.0013,0.9905,1.0091,1581.99,True
2022-07-26,ETH,0.9625,-0.0353,0.041,-0.0071,0.9859,1.0212,1600.97,True
2022-07-27,ETH,0.9634,-0.0519,0.0439,-0.0155,0.9814,1.0333,1619.95,False
2022-07-28,ETH,0.9645,-0.0325,0.0416,-0.0186,0.9899,1.0225,1620.66,True
2022-07-29,ETH,0.9657,-0.0132,0.0394,-0.0217,0.9985,1.0116,1621.36,True
2022-07-30,ETH,0.9668,0.0062,0.0371,-0.0248,1.007,1.0008,1622.07,True
2022-07-31,ETH,0.9679,0.0255,0.0348,-0.0279,1.0155,0.99,1622.78,True
2022-08-01,ETH,0.969,0.0449,0.0325,-0.031,1.024,0.9792,1623.49,True
2022-08-02,ETH,0.9702,0.0642,0.0303,-0.0341,1.0326,0.9683,1624.19,True
2022-08-03,ETH,0.9713,0.0836,0.028,-0.0372,1.0411,0.9575,1624.9,False
2022-08-04,ETH,0.9723,0.07,0.0297,-0.0413,1.037,0.967,1661.37,True
2022-08-05,ETH,0.9733,0.0564,0.0315,-0.0454,1.033,0.9766,1697.84,True
2022-08-06,ETH,0.9743,0.0428,0.0332,-0.0495,1.0289,0.9861,1734.31,True
2022-08-07,ETH,0.9753,0.0292,0.0349,-0.0535,1.0248,0.9956,1770.79,True
2022-08-08,ETH,0.9763,0.0156,0.0366,-0.0576,1.0207,1.0051,1807.26,True
2022-08-09,ETH,0.9773,0.002,0.0384,-0.0617,1.0167,1.0147,1843.73,True
2022-08-10,ETH,0.9783,-0.0116,0.0401,-0.0658,1.0126,1.0242,1880.2,False
2022-08-11,ETH,0.9685,-0.0046,0.0357,-0.0674,1.0019,1.0065,1874.94,True
2022-08-12,ETH,0.9587,0.0023,0.0314,-0.069,0.9912,0.9889,1869.69,True
2022-08-13,ETH,0.9489,0.0093,0.027,-0.0706,0.9805,0.9712,1864.43,True
2022-08-14,ETH,0.939,0.0163,0.0227,-0.0722,0.9699,0.9536,1859.17,True
2022-08-15,ETH,0.9292,0.0233,0.0183,-0.0738,0.9592,0.9359,1853.91,True
2022-08-16,ETH,0.9194,0.0302,0.014,-0.0754,0.9485,0.9183,1848.66,True
2022-08-17,ETH,0.9096,0.0372,0.0096,-0.077,0.9378,0.9006,1843.4,False
2022-08-18,ETH,0.9283,0.0412,0.0122,-0.066,0.9611,0.9199,1824.21,True
2022-08-19,ETH,0.9469,0.0452,0.0148,-0.0551,0.9844,0.9392,1805.03,True
2022-08-20,ETH,0.9656,0.0492,0.0174,-0.0441,1.0077,0.9585,1785.84,True
2022-08-21,ETH,0.9843,0.0533,0.0201,-0.0331,1.031,0.9777,1766.66,True
2022-08-22,ETH,1.003,0.0573,0.0227,-0.0221,1.0543,0.997,1747.47,True
2022-08-23,ETH,1.0216,0.0613,0.0253,-0.0112,1.0776,1.0163,1728.29,True
2022-08-24,ETH,1.0403,0.0653,0.0279,-0.0002,1.1009,1.0356,1709.1,False
2022-08-25,ETH,1.042,0.0681,0.024,0.0053,1.1002,1.032,1685.43,True
2022-08-26,ETH,1.0437,0.071,0.0202,0.0109,1.0994,1.0284,1661.76,True
2022-08-27,ETH,1.0454,0.0738,0.0163,0.0164,1.0987,1.0248,1638.09,True
2022-08-28,ETH,1.0471,0.0767,0.0125,0.0219,1.0979,1.0213,1614.41,True
2022-08-29,ETH,1.0488,0.0795,0.0086,0.0274,1.0972,1.0177,1590.74,True
2022-08-30,ETH,1.0505,0.0824,0.0048,0.033,1.0964,1.0141,1567.07,True
2022-08-31,ETH,1.0522,0.0852,0.0009,0.0385,1.0957,1.0105,1543.4,False
2022-09-01,ETH,1.0486,0.0775,0.0042,0.0347,1.0916,1.0141,1553.35,True
2022-09-02,ETH,1.0451,0.0698,0.0075,0.0309,1.0874,1.0177,1563.3,True
2022-09-03,ETH,1.0415,0.0621,0.0108,0.0271,1.0833,1.0213,1573.25,True
2022-09-04,ETH,1.0379,0.0543,0.0141,0.0232,1.0792,1.0248,1583.2,True
2022-09-05,ETH,1.0343,0.0466,0.0174,0.0194,1.0751,1.0284,1593.15,True
2022-09-06,ETH,1.0308,0.0389,0.0207,0.0156,1.0709,1.032,1603.1,True
2022-09-07,ETH,1.0272,0.0312,0.024,0.0118,1.0668,1.0356,1613.05,False
2022-09-08,ETH,1.0334,0.0366,0.0221,0.0183,1.0739,1.0372,1616.58,True
2022-09-09,ETH,1.0397,0.042,0.0203,0.0249,1.0809,1.0389,1620.11,True
2022-09-10,ETH,1.0459,0.0474,0.0184,0.0314,1.088,1.0405,1623.64,True
2022-09-11,ETH,1.0521,0.0529,0.0165,0.0379,1.095,1.0422,1627.16,True
2022-09-12,ETH,1.0583,0.0583,0.0146,0.0444,1.1021,1.0438,1630.69,True
2022-09-13,ETH,1.0646,0.0637,0.0128,0.051,1.1091,1.0455,1634.22,True
2022-09-14,ETH,1.0708,0.0691,0.0109,0.0575,1.1162,1.0471,1637.75,False
2022-09-15,ETH,1.0486,0.076,0.0097,0.0526,1.0962,1.0203,1586.29,True
2022-09-16,ETH,1.0264,0.0829,0.0085,0.0477,1.0763,0.9934,1534.82,True
2022-09-17,ETH,1.0042,0.0898,0.0073,0.0428,1.0563,0.9666,1483.36,True
2022-09-18,ETH,0.982,0.0966,0.006,0.038,1.0364,0.9397,1431.89,True
2022-09-19,ETH,0.9598,0.1035,0.0048,0.0331,1.0164,0.9129,1380.43,True
2022-09-20,ETH,0.9376,0.1104,0.0036,0.0282,0.9965,0.886,1328.96,True
2022-09-21,ETH,0.9154,0.1173,0.0024,0.0233,0.9765,0.8592,1277.5,False
2022-09-22,ETH,0.9111,0.1163,0.006,0.0194,0.9753,0.859,1283.71,True
2022-09-23,ETH,0.9069,0.1153,0.0096,0.0155,0.9742,0.8589,1289.91,True
2022-09-24,ETH,0.9026,0.1143,0.0132,0.0116,0.973,0.8587,1296.12,True
2022-09-25,ETH,0.8984,0.1133,0.0168,0.0076,0.9719,0.8586,1302.33,True
2022-09-26,ETH,0.8941,0.1123,0.0204,0.0037,0.9707,0.8584,1308.54,True
2022-09-27,ETH,0.8899,0.1113,0.024,-0.0002,0.9696,0.8583,1314.74,True
2022-09-28,ETH,0.8856,0.1103,0.0276,-0.0041,0.9684,0.8581,1320.95,False
2022-09-29,ETH,0.8727,0.1103,0.0276,-0.0066,0.9555,0.8452,1327.75,True
2022-09-30,ETH,0.8598,0.1103,0.0277,-0.009,0.9427,0.8324,1334.55,True
2022-10-01,ETH,0.8469,0.1103,0.0277,-0.0115,0.9298,0.8195,1341.35,True
2022-10-02,ETH,0.8341,0.1104,0.0277,-0.014,0.917,0.8066,1348.15,True
2022-10-03,ETH,0.8212,0.1104,0.0277,-0.0165,0.9041,0.7937,1354.95,True
2022-10-04,ETH,0.8083,0.1104,0.0278,-0.0189,0.8913,0.7809,1361.75,True
2022-10-05,ETH,0.7954,0.1104,0.0278,-0.0214,0.8784,0.768,1368.55,False
2022-10-06,ETH,0.7887,0.1121,0.029,-0.0183,0.8737,0.7617,1355.46,True
2022-10-07,ETH,0.7819,0.1137,0.0303,-0.0152,0.8691,0.7553,1342.38,True
2022-10-08,ETH,0.7752,0.1154,0.0315,-0.0121,0.8644,0.749,1329.29,True
2022-10-09,ETH,0.7684,0.117,0.0328,-0.0091,0.8597,0.7427,1316.21,True
2022-10-10,ETH,0.7617,0.1187,0.034,-0.006,0.855,0.7364,1303.12,True
2022-10-11,ETH,0.7549,0.1203,0.0353,-0.0029,0.8504,0.73,1290.04,True
2022-10-12,ETH,0.7482,0.122,0.0365,0.0002,0.8457,0.7237,1276.95,False
2022-10-13,ETH,0.7386,0.1132,0.0341,-0.0038,0.8293,0.7161,1279.07,True
2022-10-14,ETH,0.729,0.1045,0.0317,-0.0077,0.8129,0.7085,1281.19,True
2022-10-15,ETH,0.7194,0.0957,0.0293,-0.0117,0.7965,0.7009,1283.31,True
2022-10-16,ETH,0.7097,0.0869,0.027,-0.0157,0.7802,0.6932,1285.44,True
2022-10-17,ETH,0.7001,0.0781,0.0246,-0.0197,0.7638,0.6856,1287.56,True
2022-10-18,ETH,0.6905,0.0694,0.0222,-0.0236,0.7474,0.678,1289.68,True
2022-10-19,ETH,0.6809,0.0606,0.0198,-0.0276,0.731,0.6704,1291.8,False
2022-10-20,ETH,0.6867,0.0445,0.0198,-0.0252,0.7287,0.6843,1329.87,True
2022-10-21,ETH,0.6925,0.0283,0.0198,-0.0228,0.7265,0.6981,1367.94,True
2022-10-22,ETH,0.6983,0.0122,0.0198,-0.0204,0.7242,0.712,1406.01,True
2022-10-23,ETH,0.7041,-0.0039,0.0198,-0.0181,0.7219,0.7258,1444.09,True
2022-10-24,ETH,0.7099,-0.02,0.0198,-0.0157,0.7196,0.7397,1482.16,True
2022-10-25,ETH,0.7157,-0.0362,0.0198,-0.0133,0.7174,0.7535,1520.23,True
2022-10-26,ETH,0.7215,-0.0523,0.0198,-0.0109,0.7151,0.7674,1558.3,False
2022-10-27,ETH,0.7323,-0.04,0.0208,-0.0073,0.7331,0.7731,1556.16,True
2022-10-28,ETH,0.7432,-0.0276,0.0217,-0.0037,0.7511,0.7787,1554.03,True
2022-10-29,ETH,0.754,-0.0153,0.0227,-0.0001,0.7691,0.7844,1551.89,True
2022-10-30,ETH,0.7649,-0.0029,0.0237,0.0036,0.7871,0.79,1549.76,True
2022-10-31,ETH,0.7757,0.0094,0.0247,0.0072,0.8051,0.7957,1547.62,True
2022-11-01,ETH,0.7866,0.0218,0.0256,0.0108,0.8231,0.8013,1545.49,True
2022-11-02,ETH,0.7974,0.0341,0.0266,0.0144,0.8411,0.807,1543.35,False
2022-11-03,ETH,0.8314,0.0642,0.0267,0.0265,0.8903,0.826,1492.48,True
2022-11-04,ETH,0.8655,0.0944,0.0268,0.0387,0.9395,0.8451,1441.61,True
2022-11-05,ETH,0.8995,0.1245,0.0269,0.0508,0.9887,0.8641,1390.74,True
2022-11-06,ETH,0.9336,0.1547,0.0269,0.063,1.0378,0.8832,1339.86,True
2022-11-07,ETH,0.9676,0.1848,0.027,0.0751,1.087,0.9022,1288.99,True
2022-11-08,ETH,1.0017,0.215,0.0271,0.0873,1.1362,0.9213,1238.12,True
2022-11-09,ETH,1.0357,0.2451,0.0272,0.0994,1.1854,0.9403,1187.25,False
2022-11-10,ETH,1.0161,0.2456,0.0293,0.0823,1.1681,0.9226,1189.79,True
2022-11-11,ETH,0.9965,0.246,0.0315,0.0653,1.1509,0.9049,1192.32,True
2022-11-12,ETH,0.9769,0.2465,0.0336,0.0482,1.1336,0.8872,1194.86,True
2022-11-13,ETH,0.9572,0.2469,0.0357,0.0312,1.1164,0.8694,1197.39,True
2022-11-14,ETH,0.9376,0.2474,0.0378,0.0141,1.0991,0.8517,1199.93,True
2022-11-15,ETH,0.918,0.2478,0.04,-0.0029,1.0819,0.834,1202.46,True
2022-11-16,ETH,0.8984,0.2483,0.0421,-0.02,1.0646,0.8163,1205.0,False
2022-11-17,ETH,0.8929,0.2275,0.0421,-0.0157,1.0487,0.8212,1205.05,True
2022-11-18,ETH,0.8873,0.2068,0.0422,-0.0113,1.0328,0.8261,1205.1,True
2022-11-19,ETH,0.8818,0.186,0.0422,-0.007,1.0169,0.831,1205.15,True
2022-11-20,ETH,0.8762,0.1652,0.0423,-0.0027,1.0011,0.8358,1205.2,True
2022-11-21,ETH,0.8707,0.1444,0.0423,0.0016,0.9852,0.8407,1205.25,True
2022-11-22,ETH,0.8651,0.1237,0.0424,0.006,0.9693,0.8456,1205.3,True
2022-11-23,ETH,0.8596,0.1029,0.0424,0.0103,0.9534,0.8505,1205.35,False
2022-11-24,ETH,0.8418,0.1084,0.0436,0.0082,0.9395,0.8311,1215.98,True
2022-11-25,ETH,0.8239,0.1139,0.0447,0.0062,0.9256,0.8117,1226.61,True
2022-11-26,ETH,0.8061,0.1194,0.0459,0.0041,0.9117,0.7923,1237.24,True
2022-11-27,ETH,0.7883,0.125,0.0471,0.002,0.8979,0.7729,1247.86,True
2022-11-28,ETH,0.7705,0.1305,0.0483,-0.0001,0.884,0.7535,1258.49,True
2022-11-29,ETH,0.7526,0.136,0.0494,-0.0021,0.8701,0.7341,1269.12,True
2022-11-30,ETH,0.7348,0.1415,0.0506,-0.0042,0.8562,0.7147,1279.75,False
2022-12-01,ETH,0.7355,0.1364,0.0421,-0.0056,0.8458,0.7094,1273.01,True
2022-12-02,ETH,0.7362,0.1313,0.0335,-0.0071,0.8354,0.7041,1266.28,True
2022-12-03,ETH,0.7369,0.1262,0.025,-0.0085,0.825,0.6988,1259.54,True
2022-12-04,ETH,0.7376,0.1211,0.0164,-0.01,0.8146,0.6935,1252.81,True
2022-12-05,ETH,0.7383,0.116,0.0079,-0.0114,0.8042,0.6882,1246.07,True
2022-12-06,ETH,0.739,0.1109,-0.0007,-0.0129,0.7938,0.6829,1239.34,True
2022-12-07,ETH,0.7397,0.1058,-0.0092,-0.0143,0.7834,0.6776,1232.6,False
2022-12-08,ETH,0.7336,0.1112,-0.0017,-0.0138,0.7874,0.6763,1240.48,True
2022-12-09,ETH,0.7274,0.1165,0.0058,-0.0133,0.7915,0.6749,1248.36,True
2022-12-10,ETH,0.7213,0.1219,0.0133,-0.0128,0.7955,0.6736,1256.24,True
2022-12-11,ETH,0.7151,0.1273,0.0207,-0.0123,0.7995,0.6722,1264.11,True
2022-12-12,ETH,0.709,0.1327,0.0282,-0.0118,0.8035,0.6709,1271.99,True
2022-12-13,ETH,0.7028,0.138,0.0357,-0.0113,0.8076,0.6695,1279.87,True
2022-12-14,ETH,0.6967,0.1434,0.0432,-0.0108,0.8116,0.6682,1287.75,False
2022-12-15,ETH,0.6906,0.1385,0.0371,-0.014,0.7969,0.6584,1277.29,True
2022-12-16,ETH,0.6845,0.1336,0.0309,-0.0171,0.7822,0.6486,1266.84,True
2022-12-17,ETH,0.6784,0.1287,0.0248,-0.0203,0.7675,0.6388,1256.38,True
2022-12-18,ETH,0.6723,0.1238,0.0186,-0.0234,0.7528,0.629,1245.92,True
2022-12-19,ETH,0.6662,0.1189,0.0125,-0.0266,0.7381,0.6192,1235.46,True
2022-12-20,ETH,0.6601,0.114,0.0063,-0.0297,0.7234,0.6094,1225.01,True
2022-12-21,ETH,0.654,0.1091,0.0002,-0.0329,0.7087,0.5996,1214.55,False
2022-12-22,ETH,0.6456,0.1012,0.0034,-0.0388,0.6995,0.5983,1211.66,True
2022-12-23,ETH,0.6371,0.0933,0.0067,-0.0447,0.6904,0.5971,1208.78,True
2022-12-24,ETH,0.6287,0.0854,0.0099,-0.0506,0.6812,0.5958,1205.89,True
2022-12-25,ETH,0.6202,0.0775,0.0131,-0.0565,0.6721,0.5946,1203.01,True
2022-12-26,ETH,0.6118,0.0696,0.0163,-0.0624,0.6629,0.5933,1200.12,True
2022-12-27,ETH,0.6033,0.0617,0.0196,-0.0683,0.6538,0.5921,1197.24,True
2022-12-28,ETH,0.5949,0.0538,0.0228,-0.0742,0.6446,0.5908,1194.35,False
2022-12-29,ETH,0.5812,0.0579,0.0287,-0.0733,0.6388,0.5809,1202.48,True
2022-12-30,ETH,0.5675,0.0621,0.0346,-0.0725,0.6331,0.571,1210.61,True
2022-12-31,ETH,0.5538,0.0662,0.0405,-0.0716,0.6273,0.5611,1218.74,True
2023-01-01,ETH,0.54,0.0703,0.0463,-0.0707,0.6216,0.5513,1226.86,True
2023-01-02,ETH,0.5263,0.0744,0.0522,-0.0698,0.6158,0.5414,1234.99,True
2023-01-03,ETH,0.5126,0.0786,0.0581,-0.069,0.6101,0.5315,1243.12,True
2023-01-04,ETH,0.4989,0.0827,0.064,-0.0681,0.6043,0.5216,1251.25,False
2023-01-05,ETH,0.5044,0.0702,0.057,-0.0607,0.5965,0.5263,1272.02,True
2023-01-06,ETH,0.5098,0.0578,0.05,-0.0533,0.5888,0.531,1292.79,True
2023-01-07,ETH,0.5153,0.0453,0.043,-0.0459,0.581,0.5357,1313.56,True
2023-01-08,ETH,0.5208,0.0329,0.0359,-0.0385,0.5732,0.5403,1334.34,True
2023-01-09,ETH,0.5263,0.0204,0.0289,-0.0311,0.5654,0.545,1355.11,True
2023-01-10,ETH,0.5317,0.008,0.0219,-0.0237,0.5577,0.5497,1375.88,True
2023-01-11,ETH,0.5372,-0.0045,0.0149,-0.0163,0.5499,0.5544,1396.65,False
2023-01-12,ETH,0.5614,0.0026,0.0178,-0.0131,0.5806,0.5779,1415.33,True
2023-01-13,ETH,0.5857,0.0098,0.0206,-0.01,0.6112,0.6015,1434.01,True
2023-01-14,ETH,0.6099,0.0169,0.0235,-0.0068,0.6419,0.625,1452.69,True
2023-01-15,ETH,0.6341,0.0241,0.0264,-0.0036,0.6726,0.6485,1471.36,True
2023-01-16,ETH,0.6583,0.0312,0.0293,-0.0004,0.7033,0.672,1490.04,True
2023-01-17,ETH,0.6826,0.0384,0.0321,0.0027,0.7339,0.6956,1508.72,True
2023-01-18,ETH,0.7068,0.0455,0.035,0.0059,0.7646,0.7191,1527.4,False
2023-01-19,ETH,0.6997,0.0371,0.0339,0.0057,0.7522,0.7151,1538.4,True
2023-01-20,ETH,0.6926,0.0286,0.0329,0.0056,0.7398,0.7112,1549.4,True
2023-01-21,ETH,0.6855,0.0202,0.0318,0.0054,0.7274,0.7072,1560.4,True
2023-01-22,ETH,0.6784,0.0118,0.0307,0.0053,0.7151,0.7033,1571.4,True
2023-01-23,ETH,0.6713,0.0034,0.0296,0.0051,0.7027,0.6993,1582.4,True
2023-01-24,ETH,0.6642,-0.0051,0.0286,0.005,0.6903,0.6954,1593.4,True
2023-01-25,ETH,0.6571,-0.0135,0.0275,0.0048,0.6779,0.6914,1604.4,False
2023-01-26,ETH,0.6492,-0.0146,0.0305,0.0011,0.6724,0.6871,1613.03,True
2023-01-27,ETH,0.6413,-0.0158,0.0335,-0.0026,0.6669,0.6827,1621.66,True
2023-01-28,ETH,0.6334,-0.0169,0.0365,-0.0063,0.6614,0.6784,1630.29,True
2023-01-29,ETH,0.6255,-0.0181,0.0394,-0.0101,0.656,0.674,1638.91,True
2023-01-30,ETH,0.6176,-0.0192,0.0424,-0.0138,0.6505,0.6697,1647.54,True
2023-01-31,ETH,0.6097,-0.0204,0.0454,-0.0175,0.645,0.6653,1656.17,True
2023-02-01,ETH,0.6018,-0.0215,0.0484,-0.0212,0.6395,0.661,1664.8,False
2023-02-02,ETH,0.6057,-0.0133,0.0447,-0.0201,0.6438,0.6571,1659.78,True
2023-02-03,ETH,0.6096,-0.0051,0.041,-0.019,0.6481,0.6532,1654.76,True
2023-02-04,ETH,0.6135,0.0031,0.0373,-0.0179,0.6524,0.6493,1649.74,True
2023-02-05,ETH,0.6175,0.0112,0.0336,-0.0169,0.6567,0.6455,1644.71,True
2023-02-06,ETH,0.6214,0.0194,0.0299,-0.0158,0.661,0.6416,1639.69,True
2023-02-07,ETH,0.6253,0.0276,0.0262,-0.0147,0.6653,0.6377,1634.67,True
2023-02-08,ETH,0.6292,0.0358,0.0225,-0.0136,0.6696,0.6338,1629.65,False
2023-02-09,ETH,0.6204,0.0203,0.026,-0.0131,0.6566,0.6363,1637.14,True
2023-02-10,ETH,0.6116,0.0047,0.0296,-0.0125,0.6436,0.6388,1644.64,True
2023-02-11,ETH,0.6028,-0.0108,0.0331,-0.012,0.6306,0.6413,1652.13,True
2023-02-12,ETH,0.5941,-0.0263,0.0367,-0.0114,0.6175,0.6439,1659.62,True
2023-02-13,ETH,0.5853,-0.0418,0.0402,-0.0109,0.6045,0.6464,1667.11,True
2023-02-14,ETH,0.5765,-0.0574,0.0438,-0.0103,0.5915,0.6489,1674.61,True
2023-02-15,ETH,0.5677,-0.0729,0.0473,-0.0098,0.5785,0.6514,1682.1,False
2023-02-16,ETH,0.575,-0.0651,0.0449,-0.01,0.5874,0.6525,1680.04,True
2023-02-17,ETH,0.5823,-0.0573,0.0426,-0.0103,0.5962,0.6535,1677.99,True
2023-02-18,ETH,0.5896,-0.0495,0.0402,-0.0105,0.6051,0.6546,1675.93,True
2023-02-19,ETH,0.597,-0.0417,0.0379,-0.0107,0.614,0.6557,1673.87,True
2023-02-20,ETH,0.6043,-0.0339,0.0355,-0.0109,0.6229,0.6568,1671.81,True
2023-02-21,ETH,0.6116,-0.0261,0.0332,-0.0112,0.6317,0.6578,1669.76,True
2023-02-22,ETH,0.6189,-0.0183,0.0308,-0.0114,0.6406,0.6589,1667.7,False
2023-02-23,ETH,0.6049,-0.0212,0.0324,-0.0137,0.6268,0.648,1664.41,True
2023-02-24,ETH,0.5909,-0.0242,0.0341,-0.016,0.6129,0.6371,1661.11,True
2023-02-25,ETH,0.5769,-0.0271,0.0357,-0.0183,0.5991,0.6262,1657.82,True
2023-02-26,ETH,0.5629,-0.03,0.0373,-0.0207,0.5852,0.6152,1654.53,True
2023-02-27,ETH,0.5489,-0.0329,0.0389,-0.023,0.5714,0.6043,1651.24,True
2023-02-28,ETH,0.5349,-0.0359,0.0406,-0.0253,0.5575,0.5934,1647.94,True
2023-03-01,ETH,0.5209,-0.0388,0.0422,-0.0276,0.5437,0.5825,1644.65,False
2023-03-02,ETH,0.5231,-0.0227,0.0391,-0.0256,0.5509,0.5736,1629.2,True
