timestamp,rv
1757404800,0.5417
1757491200,0.5381
1757577600,0.543
1757664000,0.4409
1757750400,0.4421
1757836800,0.4181
1757923200,0.3972
1758009600,0.3727
1758096000,0.3737
1758182400,0.3143
1758268800,0.3194
1758355200,0.3161
1758441600,0.4198
1758528000,0.4142
1758614400,0.4107
1758700800,0.435
1758787200,0.4335
1758873600,0.4354
1758960000,0.4358
1759046400,0.4494
1759132800,0.4508
1759219200,0.4512
1759305600,0.4967
1759392000,0.4969
1759478400,0.4653
1759564800,0.4742
1759651200,0.4763
1759737600,0.4878
1759824000,0.5288
1759910400,0.5285
1759996800,0.5356
1760083200,0.7842
1760169600,0.7917
1760256000,0.8408
1760342400,0.8645
1760428800,0.8785
1760515200,0.8704
1760601600,0.9087
1760688000,0.9194
1760774400,0.9193
1760860800,0.9321
1760947200,0.9428
1761033600,0.9426
1761120000,0.9089
1761206400,0.9081
1761292800,0.906
1761379200,0.8987
1761465600,0.942
1761552000,0.9311
1761638400,0.9164
1761724800,0.9189
1761811200,0.921
1761897600,0.7113
1761984000,0.709
1762070400,0.6314
1762156800,0.6489
1762243200,0.6442
1762329600,0.6464
1762416000,0.598
1762502400,0.5873
1762588800,0.5869
1762675200,0.6043
1762761600,0.5873
1762848000,0.5993
1762934400,0.6181
1763020800,0.7199
1763107200,0.7197
1763193600,0.7233
1763280000,0.6533
1763366400,0.6773
1763452800,0.6913
1763539200,0.6903
1763625600,0.8037
1763712000,0.8076
1763798400,0.8085
1763884800,0.8023
1763971200,0.7886
1764057600,0.775
1764144000,0.7852
1764230400,0.7855
1764316800,0.7739
1764403200,0.7744
1764489600,0.7559
1764576000,0.7554
1764662400,0.8509
1764748800,0.8611
1764835200,0.7612
1764921600,0.7852
1765008000,0.7827
1765094400,0.7951
1765180800,0.7577
1765267200,0.7982
1765353600,0.8144
1765440000,0.6432
1765526400,0.6843
1765612800,0.6834
1765699200,0.6826
1765785600,0.7403
1765872000,0.7388
1765958400,0.7436
1766044800,0.764
1766131200,0.7655
1766217600,0.7655
1766304000,0.7277
1766390400,0.7326
1766476800,0.6347
1766563200,0.6047
1766649600,0.6058
1766736000,0.5749
1766822400,0.5746
1766908800,0.5701
1766995200,0.5771
1767081600,0.5021
1767168000,0.4803
