timestamp,rv
1757404800,0.2898
1757491200,0.2953
1757577600,0.2957
1757664000,0.2795
1757750400,0.2773
1757836800,0.2433
1757923200,0.2371
1758009600,0.2404
1758096000,0.2254
1758182400,0.1826
1758268800,0.1744
1758355200,0.1754
1758441600,0.2177
1758528000,0.2169
1758614400,0.2161
1758700800,0.2167
1758787200,0.2147
1758873600,0.2006
1758960000,0.2007
1759046400,0.2201
1759132800,0.2213
1759219200,0.2221
1759305600,0.2588
1759392000,0.2589
1759478400,0.2724
1759564800,0.2799
1759651200,0.2856
1759737600,0.2853
1759824000,0.2948
1759910400,0.2946
1759996800,0.2973
1760083200,0.485
1760169600,0.4879
1760256000,0.4949
1760342400,0.5141
1760428800,0.515
1760515200,0.5199
1760601600,0.5476
1760688000,0.5503
1760774400,0.5503
1760860800,0.5701
1760947200,0.5767
1761033600,0.5757
1761120000,0.5545
1761206400,0.5585
1761292800,0.5479
1761379200,0.5397
1761465600,0.5624
1761552000,0.563
1761638400,0.5599
1761724800,0.5634
1761811200,0.5662
1761897600,0.425
1761984000,0.4241
1762070400,0.4157
1762156800,0.4113
1762243200,0.4162
1762329600,0.4171
1762416000,0.3744
1762502400,0.3707
1762588800,0.3707
1762675200,0.3778
1762761600,0.3654
1762848000,0.3699
1762934400,0.3676
1763020800,0.4376
1763107200,0.4355
1763193600,0.434
1763280000,0.3965
1763366400,0.4416
1763452800,0.4545
1763539200,0.4566
1763625600,0.5819
1763712000,0.5833
1763798400,0.588
1763884800,0.5915
1763971200,0.5885
1764057600,0.5878
1764144000,0.6142
1764230400,0.6135
1764316800,0.6124
1764403200,0.6139
1764489600,0.6011
1764576000,0.6035
1764662400,0.6802
1764748800,0.6804
1764835200,0.631
1764921600,0.6402
1765008000,0.6402
1765094400,0.6503
1765180800,0.6086
1765267200,0.6143
1765353600,0.6247
1765440000,0.4754
1765526400,0.4894
1765612800,0.487
1765699200,0.4853
1765785600,0.5189
1765872000,0.5209
1765958400,0.4914
1766044800,0.4952
1766131200,0.4956
1766217600,0.495
1766304000,0.4492
1766390400,0.4566
1766476800,0.3509
1766563200,0.3545
1766649600,0.3539
1766736000,0.3365
1766822400,0.3367
1766908800,0.3325
1766995200,0.3438
1767081600,0.3304
1767168000,0.3147
