timestamp,rv
1657008000,1.1331
1657094400,1.1086
1657180800,1.0956
1657267200,1.017
1657353600,0.9994
1657440000,0.8874
1657526400,0.8941
1657612800,0.8506
1657699200,0.8553
1657785600,0.9283
1657872000,0.8771
1657958400,1.0326
1658044800,1.0704
1658131200,1.0679
1658217600,1.0126
1658304000,0.968
1658390400,0.9976
1658476800,0.9919
1658563200,0.992
1658649600,1.0292
1658736000,1.0408
1658822400,1.0419
1658908800,1.1044
1658995200,1.107
1659081600,1.1023
1659168000,1.0902
1659254400,1.0656
1659340800,1.0561
1659427200,1.0531
1659513600,1.0568
1659600000,0.9959
1659686400,0.9912
1659772800,0.8718
1659859200,0.8298
1659945600,0.8291
1660032000,0.8695
1660118400,0.9582
1660204800,0.9167
1660291200,0.9298
1660377600,0.9295
1660464000,0.9389
1660550400,0.8604
1660636800,0.8548
1660723200,0.7728
1660809600,0.7796
1660896000,0.8176
1660982400,0.8308
1661068800,0.8331
1661155200,0.8049
1661241600,0.8021
1661328000,0.828
1661414400,0.8317
1661500800,0.9128
1661587200,0.9109
1661673600,0.9033
1661760000,0.9777
1661846400,0.9529
1661932800,0.8197
1662019200,0.836
1662105600,0.7958
1662192000,0.7917
1662278400,0.7694
1662364800,0.8222
1662451200,0.8906
1662537600,0.9363
1662624000,0.9443
1662710400,0.9105
1662796800,0.9
1662883200,0.8948
1662969600,0.8977
1663056000,0.9372
1663142400,0.9154
1663228800,1.0126
1663315200,0.9342
1663401600,0.9367
1663488000,1.0368
1663574400,0.9791
1663660800,0.98
1663747200,0.9875
1663833600,0.9956
1663920000,0.9901
1664006400,0.9914
1664092800,0.992
1664179200,0.9985
1664265600,0.9776
1664352000,0.9438
1664438400,0.9068
1664524800,0.9047
1664611200,0.8865
1664697600,0.8848
1664784000,0.9164
1664870400,0.889
1664956800,0.8861
1665043200,0.772
1665129600,0.7686
1665216000,0.765
1665302400,0.6099
1665388800,0.59
1665475200,0.5868
1665561600,0.5627
1665648000,0.5533
1665734400,0.5589
1665820800,0.5588
1665907200,0.5551
1665993600,0.486
1666080000,0.391
1666166400,0.3727
1666252800,0.3672
1666339200,0.3704
1666425600,0.3676
1666512000,0.3719
1666598400,0.3239
1666684800,0.5921
1666771200,0.5985
1666857600,0.6309
1666944000,0.6722
1667030400,0.6676
1667116800,0.6811
1667203200,0.6658
1667289600,0.6754
1667376000,0.6756
1667462400,0.6723
1667548800,0.6712
1667635200,0.6766
1667721600,0.7148
1667808000,0.7376
1667894400,1.0025
1667980800,1.0425
1668067200,1.0905
1668153600,1.0903
1668240000,1.0904
1668326400,1.087
1668412800,1.0868
1668499200,0.9478
1668585600,0.9387
1668672000,0.9313
1668758400,0.8695
1668844800,0.8631
1668931200,0.9104
1669017600,0.9085
1669104000,0.9725
1669190400,0.993
1669276800,0.9768
1669363200,0.9673
1669449600,0.9688
1669536000,0.9641
1669622400,0.972
1669708800,0.7572
1669795200,0.6933
1669881600,0.6235
1669968000,0.6213
1670054400,0.6223
1670140800,0.6344
1670227200,0.647
1670313600,0.6551
1670400000,0.6402
1670486400,0.66
1670572800,0.6625
1670659200,0.662
1670745600,0.5596
1670832000,0.5432
1670918400,0.5077
1671004800,0.5113
1671091200,0.5058
1671177600,0.5921
1671264000,0.5923
1671350400,0.5719
1671436800,0.5689
1671523200,0.5169
1671609600,0.5165
1671696000,0.5178
1671782400,0.5177
1671868800,0.5148
1671955200,0.495
1672041600,0.4811
1672128000,0.4757
1672214400,0.4745
1672300800,0.4392
1672387200,0.4399
1672473600,0.4371
