timestamp,rv
1657094400,0.7885
1657180800,0.8255
1657267200,0.7189
1657353600,0.6833
1657440000,0.6025
1657526400,0.5798
1657612800,0.5428
1657699200,0.541
1657785600,0.5601
1657872000,0.5493
1657958400,0.5822
1658044800,0.6008
1658131200,0.5995
1658217600,0.6384
1658304000,0.6265
1658390400,0.6265
1658476800,0.6206
1658563200,0.6217
1658649600,0.6442
1658736000,0.6376
1658822400,0.6391
1658908800,0.701
1658995200,0.6741
1659081600,0.673
1659168000,0.6699
1659254400,0.6439
1659340800,0.6275
1659427200,0.6267
1659513600,0.627
1659600000,0.6088
1659686400,0.6037
1659772800,0.5817
1659859200,0.5801
1659945600,0.5697
1660032000,0.5145
1660118400,0.5705
1660204800,0.5771
1660291200,0.5792
1660377600,0.5795
1660464000,0.5823
1660550400,0.5463
1660636800,0.5507
1660723200,0.4716
1660809600,0.5127
1660896000,0.5217
1660982400,0.5218
1661068800,0.5198
1661155200,0.5192
1661241600,0.5185
1661328000,0.5278
1661414400,0.5267
1661500800,0.5703
1661587200,0.5706
1661673600,0.5418
1661760000,0.5598
1661846400,0.5426
1661932800,0.4535
1662019200,0.4602
1662105600,0.4372
1662192000,0.4257
1662278400,0.4184
1662364800,0.4222
1662451200,0.4685
1662537600,0.4858
1662624000,0.5331
1662710400,0.5392
1662796800,0.5429
1662883200,0.5521
1662969600,0.5512
1663056000,0.6881
1663142400,0.681
1663228800,0.6849
1663315200,0.6455
1663401600,0.6459
1663488000,0.7319
1663574400,0.7525
1663660800,0.7562
1663747200,0.7533
1663833600,0.7546
1663920000,0.7535
1664006400,0.7532
1664092800,0.7533
1664179200,0.8041
1664265600,0.8253
1664352000,0.8311
1664438400,0.769
1664524800,0.7558
1664611200,0.7508
1664697600,0.7375
1664784000,0.7614
1664870400,0.6506
1664956800,0.6506
1665043200,0.6455
1665129600,0.652
1665216000,0.6501
1665302400,0.5449
1665388800,0.5132
1665475200,0.5052
1665561600,0.5057
1665648000,0.5208
1665734400,0.529
1665820800,0.5288
1665907200,0.528
1665993600,0.4547
1666080000,0.3488
1666166400,0.3245
1666252800,0.3214
1666339200,0.3193
1666425600,0.3192
1666512000,0.3209
1666598400,0.2718
1666684800,0.3513
1666771200,0.3582
1666857600,0.377
1666944000,0.3877
1667030400,0.3861
1667116800,0.3935
1667203200,0.3836
1667289600,0.3867
1667376000,0.3872
1667462400,0.369
1667548800,0.3766
1667635200,0.3799
1667721600,0.4016
1667808000,0.4345
1667894400,0.5519
1667980800,0.6588
1668067200,0.6814
1668153600,0.6871
1668240000,0.6868
1668326400,0.685
1668412800,0.6857
1668499200,0.6349
1668585600,0.6246
1668672000,0.6229
1668758400,0.5947
1668844800,0.596
1668931200,0.6106
1669017600,0.6079
1669104000,0.6636
1669190400,0.6659
1669276800,0.6564
1669363200,0.6288
1669449600,0.6303
1669536000,0.6282
1669622400,0.6233
1669708800,0.5451
1669795200,0.4004
1669881600,0.3723
1669968000,0.3502
1670054400,0.35
1670140800,0.3573
1670227200,0.3658
1670313600,0.3717
1670400000,0.3672
1670486400,0.3771
1670572800,0.375
1670659200,0.3742
1670745600,0.3301
1670832000,0.3212
1670918400,0.288
1671004800,0.2911
1671091200,0.2918
1671177600,0.3518
1671264000,0.3517
1671350400,0.3391
1671436800,0.3347
1671523200,0.3171
1671609600,0.3134
1671696000,0.3126
1671782400,0.3126
1671868800,0.3125
1671955200,0.302
1672041600,0.2937
1672128000,0.2921
1672214400,0.2923
1672300800,0.2742
1672387200,0.276
1672473600,0.2757
